"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000062006",3894.16788519591,5.24875445370727,0.377938255557586,13.8878623069358,7.50416761006547e-44,1.10363793041233e-39,"Rpl34"
"ENSMUSG00000059775",218.363558102535,4.59902708516666,0.612850052332076,7.50432682132604,6.17450795079713e-14,4.54042442161867e-10,"Rps26-ps1"
"ENSMUSG00000083833",807.773991052758,1.67057494552633,0.240163912368351,6.95597822775343,3.50123936049439e-12,1.71642424249303e-08,NA
"ENSMUSG00000035284",675.470596408012,-1.89193092298202,0.322814284231151,-5.86074103718192,4.60806122972366e-09,1.69426891263865e-05,"Vps13c"
"ENSMUSG00000074516",264.189782878212,2.01740172195306,0.350722927597678,5.75212386533014,8.81291881419324e-09,2.5922319400068e-05,NA
"ENSMUSG00000024331",4669.44100031861,-0.825526695678131,0.15792483995546,-5.22733913113958,1.71966906738935e-07,0.000313090553787537,"Dsc2"
"ENSMUSG00000025792",3412.18307408331,0.940551476064752,0.180126576277977,5.22161413101675,1.77370259548539e-07,0.000313090553787537,"Slc25a10"
"ENSMUSG00000027508",399.005765628878,-1.28545718792529,0.246856236516792,-5.20731096796839,1.91596857556798e-07,0.000313090553787537,"Pag1"
"ENSMUSG00000072872",293.131979939258,-1.39577641242288,0.267236520581996,-5.22300024481351,1.76047157352384e-07,0.000313090553787537,"Rybp"
"ENSMUSG00000066116",85.5616106330145,2.74212694330598,0.529121110323309,5.18241833449144,2.19027276332085e-07,0.000322123415301597,"Gm10154"
"ENSMUSG00000066554",40.8099387576672,-3.37024344852179,0.653902242155792,-5.15404785493735,2.54922841906043e-07,0.00034083183962838,"Gm10167"
"ENSMUSG00000034875",1859.16661951563,1.0395746695559,0.205022325926525,5.07054373155664,3.96680748915888e-07,0.0003962867834135,"Nudt19"
"ENSMUSG00000041439",3834.79242992765,-0.874060977445616,0.172088504613772,-5.07913633979979,3.79154547419286e-07,0.0003962867834135,"Mfsd6"
"ENSMUSG00000046804",4492.27841000222,1.21628372306916,0.240041266512879,5.06697761071805,4.04181801264874e-07,0.0003962867834135,"Phgr1"
"ENSMUSG00000063427",3133.88971687879,1.17767234313659,0.231824034299913,5.08002695532863,3.77381317462366e-07,0.0003962867834135,NA
"ENSMUSG00000027660",1167.8949277584,-1.05399329586276,0.212356598839895,-4.96331784187883,6.92990353419183e-07,0.000636988070483495,"Skil"
"ENSMUSG00000017057",2336.75214467146,-0.981415693744739,0.20006000651918,-4.90560662683298,9.31390259329716e-07,0.000736158132443016,"Il13ra1"
"ENSMUSG00000058258",1164.65675035653,-1.26834706264113,0.258766770872879,-4.90150670568211,9.51044027770266e-07,0.000736158132443016,"Idi1"
"ENSMUSG00000066233",155.017348314355,1.84502292129064,0.374809716797276,4.92255893752232,8.54198267370092e-07,0.000736158132443016,"Tmem42"
"ENSMUSG00000020048",9272.35799153608,-0.784497437920869,0.161256880927468,-4.86489279346615,1.14518863464704e-06,0.000829001962233855,"Hsp90b1"
"ENSMUSG00000020964",1844.72399821268,-0.720131768473725,0.148225811696127,-4.85834255338768,1.18372483898218e-06,0.000829001962233855,"Sel1l"
"ENSMUSG00000002395",1296.95429993599,1.11408100848533,0.230377648308737,4.83589018580621,1.3255108780831e-06,0.000886104021998554,"Use1"
"ENSMUSG00000004667",1411.31624143251,0.89876004436765,0.188140778915209,4.7770613555964,1.77875512560109e-06,0.00104640606528861,"Polr2e"
"ENSMUSG00000021733",2434.57732634175,-1.11250296179304,0.232578272006057,-4.78334864300679,1.72398718484584e-06,0.00104640606528861,"Slc4a7"
"ENSMUSG00000080921",472.645343740789,1.44235574506387,0.301250233295317,4.78789918031341,1.68536274216854e-06,0.00104640606528861,NA
"ENSMUSG00000073664",934.634028901038,-0.948308746170207,0.199747277964938,-4.74754277420825,2.05902854075115e-06,0.00116469741341643,"Nbeal1"
"ENSMUSG00000046062",3321.30049643453,-0.771505904573629,0.163414996101454,-4.72114507835406,2.34520579306245e-06,0.00123181934280605,"Ppp1r15b"
"ENSMUSG00000068882",1912.39476905227,-0.69954056773098,0.148105284425592,-4.72326541516774,2.32087635769206e-06,0.00123181934280605,"Ssb"
"ENSMUSG00000025486",329.164731600112,0.997522247261143,0.213857069308666,4.66443429008834,3.09467197285323e-06,0.001524714745237,"Sirt3"
"ENSMUSG00000032641",81.1310086409849,2.56407797557566,0.549829445216303,4.66340607598227,3.11018170647378e-06,0.001524714745237,"Gpr19"
"ENSMUSG00000028672",2026.14793660341,0.715499626765572,0.155104691441767,4.61301086456305,3.96877548952035e-06,0.00188286390723793,"Hmgcl"
"ENSMUSG00000073643",775.119870857926,-0.99444206317789,0.215928017915849,-4.60543320304752,4.11608095216037e-06,0.00189172508010695,"Wdfy1"
"ENSMUSG00000037966",534.878503818976,1.15713623117758,0.252332474346858,4.58576025211473,4.5233742778304e-06,0.00195662545600152,"Ninj1"
"ENSMUSG00000059291",11044.7742074861,0.942690907737535,0.205464115745519,4.5881048586855,4.47287968409958e-06,0.00195662545600152,"Rpl11"
"ENSMUSG00000029055",1503.24979596062,0.893212379735512,0.19540315321935,4.57112572146078,4.85111115792757e-06,0.00203843690856117,"Plch2"
"ENSMUSG00000002825",406.752554489824,1.16476924604281,0.256489693956412,4.5411931687234,5.59367499718149e-06,0.00205665445458871,"Qtrt1"
"ENSMUSG00000020300",1244.17711465804,-0.943030527852468,0.207576062904368,-4.54306009400963,5.54434374818103e-06,0.00205665445458871,"Cpeb4"
"ENSMUSG00000020308",624.95180373761,1.42256339387336,0.312936270617649,4.5458565447387,5.47122930584581e-06,0.00205665445458871,"Tpgs1"
"ENSMUSG00000021171",2444.13278433409,-0.661943719751847,0.145493624967656,-4.54964071380448,5.3737589313388e-06,0.00205665445458871,"Esyt2"
"ENSMUSG00000034187",1208.6337436852,-0.688172429430476,0.151166515076164,-4.55241313913829,5.30340596244288e-06,0.00205665445458871,"Nsf"
"ENSMUSG00000019726",183.6961146989,-1.34425748603846,0.296639076376605,-4.53162645480945,5.85312827760271e-06,0.00208191492852605,"Lyst"
"ENSMUSG00000061531",2211.31902369945,-1.16576329891018,0.25743846142221,-4.52831831137415,5.94549717808486e-06,0.00208191492852605,"Tmem236"
"ENSMUSG00000001823",43.8102501446822,4.52958062465182,1.00493297140701,4.50734601563519,6.56435372279889e-06,0.00219413523184553,"Hoxd12"
"ENSMUSG00000029840",2628.57789268907,-0.704216541853319,0.156158661418489,-4.50962204373724,6.49432250458012e-06,0.00219413523184553,"Mtpn"
"ENSMUSG00000075702",2235.84170929579,1.15008766952925,0.255447621501847,4.502244580582,6.72395388002735e-06,0.00219753754919027,"Selenom"
"ENSMUSG00000040322",3059.67019472538,-0.902859845005683,0.201024188178133,-4.49129954553347,7.07899072835685e-06,0.00223452228208829,"Slc25a24"
"ENSMUSG00000042303",2443.03888327196,0.814661210381519,0.181461563802785,4.48944224500844,7.14099049827629e-06,0.00223452228208829,"Sgsm3"
"ENSMUSG00000003344",1091.43722925933,0.806677013478736,0.182262171877887,4.42591572989265,9.60340116880514e-06,0.00244389557613334,"Btbd2"
"ENSMUSG00000003970",20896.5900554536,0.842630285855551,0.190119294388063,4.43211347153231,9.33138845486502e-06,0.00244389557613334,"Rpl8"
"ENSMUSG00000006262",1814.11825723714,-0.695442739996961,0.156209211079996,-4.45199572540457,8.50758600727494e-06,0.00244389557613334,"Mob1b"
"ENSMUSG00000019769",130.511199912902,-1.51597119262125,0.342912289480144,-4.42087157307622,9.8303588781443e-06,0.00244389557613334,NA
"ENSMUSG00000022793",1134.72203309218,0.984159406426441,0.221987234634266,4.43340540751313,9.27562134695252e-06,0.00244389557613334,"B4galt4"
"ENSMUSG00000026341",6708.06805258321,-0.676165533787982,0.152339874511382,-4.43853282639709,9.05741720550269e-06,0.00244389557613334,"Actr3"
"ENSMUSG00000026409",1113.19711351477,-0.816934623285209,0.183038007247685,-4.46319666373848,8.07458784449212e-06,0.00244389557613334,"Pfkfb2"
"ENSMUSG00000026786",122.809540267284,2.31270175712313,0.52055657554515,4.44274813876121,8.8817110878835e-06,0.00244389557613334,"Apbb1ip"
"ENSMUSG00000039850",490.786332337512,1.21367448784454,0.274286987927008,4.42483435695284,9.65163108264691e-06,0.00244389557613334,"Endov"
"ENSMUSG00000046056",24.3682759771794,3.84329739190177,0.87203865049516,4.40725579046235,1.04688530153261e-05,0.00244389557613334,"Sbsn"
"ENSMUSG00000054387",734.428640411272,-1.15113457439523,0.259137260181784,-4.44218084882009,8.90516621992415e-06,0.00244389557613334,"Mdm4"
"ENSMUSG00000059278",577.620705218672,1.36217211130494,0.306246551988489,4.44795901361248,8.66900656587586e-06,0.00244389557613334,"Naa38"
"ENSMUSG00000062456",1300.13236881447,1.15979179422217,0.263085758765903,4.40841723878399,1.04128796112451e-05,0.00244389557613334,"Rpl9-ps6"
"ENSMUSG00000067038",2978.49689232921,1.29872953862614,0.294168868127945,4.41491156726099,1.01051290766711e-05,0.00244389557613334,"Rps12-ps3"
"ENSMUSG00000071532",653.00466464102,0.999335548557287,0.2265165775372,4.4117545807135,1.02536298871425e-05,0.00244389557613334,"Gm10335"
"ENSMUSG00000072692",770.853742484472,1.40996191027239,0.319204229588135,4.41711537497998,1.00026844826394e-05,0.00244389557613334,"Rpl37rt"
"ENSMUSG00000037234",536.866280256899,-1.14035149899753,0.25910862831159,-4.40105567471186,1.07725476709238e-05,0.00247549779056683,"Hook3"
"ENSMUSG00000028234",13351.5884159332,1.44781962180259,0.329384539989125,4.39552998404355,1.10502808554587e-05,0.00250025354678817,"Rps20"
"ENSMUSG00000068240",3405.16877348203,1.76922365730362,0.403793577318335,4.38150519642573,1.17862232386694e-05,0.00262636341168349,"Gm11808"
"ENSMUSG00000078762",282.261299113615,1.41372195106527,0.323033635926812,4.37639240572945,1.20659709259143e-05,0.00264857066279735,"Haus5"
"ENSMUSG00000031557",994.285179468904,-0.848867796004584,0.194279558266594,-4.36931092276705,1.2463920211904e-05,0.00269568933171283,"Plekha2"
"ENSMUSG00000020152",4519.6094466723,-0.642180482307326,0.147555104777444,-4.35214005829159,1.34815089613479e-05,0.00282091683674859,"Actr2"
"ENSMUSG00000042650",2126.65213318305,-0.860702238886921,0.197865952157514,-4.34992594482221,1.36183514931087e-05,0.00282091683674859,"Alkbh5"
"ENSMUSG00000074884",2357.65343699868,0.929254179802288,0.213379287193911,4.35494087557719,1.33102838661324e-05,0.00282091683674859,"Serf2"
"ENSMUSG00000025757",1248.80572823027,-0.955734271806109,0.220031848514923,-4.34361788194171,1.40155215237342e-05,0.00286096548274326,"Hspa4l"
"ENSMUSG00000030087",15.0981751959628,7.39360683705909,1.70671954753121,4.33205727780761,1.47722496981596e-05,0.00286096548274326,"Klf15"
"ENSMUSG00000030655",2899.74220327196,-0.789866555854596,0.18219392466634,-4.33530677436756,1.45556984662643e-05,0.00286096548274326,"Smg1"
"ENSMUSG00000049598",40.2776975660994,7.10068146301637,1.63916964582427,4.33187710686634,1.47843460045208e-05,0.00286096548274326,"Vsig8"
"ENSMUSG00000052144",988.63311025558,-0.85135872841761,0.196344000630395,-4.3360567457329,1.45061509958904e-05,0.00286096548274326,"Ppp4r2"
"ENSMUSG00000022533",2612.1683331026,-0.659142860247612,0.152470184460909,-4.32309347941144,1.53856503364277e-05,0.00289098205309374,"Atp13a3"
"ENSMUSG00000029992",19417.9115515443,-0.659634531593504,0.152656239146232,-4.32104534529787,1.55291753718913e-05,0.00289098205309374,"Gfpt1"
"ENSMUSG00000049799",852.212402081948,-1.0669935127141,0.24681191459675,-4.32310374666226,1.53849340445787e-05,0.00289098205309374,"Lrrc19"
"ENSMUSG00000041841",6846.17879886498,1.18450426673792,0.275406130918991,4.300936448965,1.70077835770308e-05,0.0031266684133424,"Rpl37"
"ENSMUSG00000035093",1249.68971103669,-0.885440686731568,0.206155917190662,-4.29500495934188,1.74689431436704e-05,0.00317179934338223,"Secisbp2l"
"ENSMUSG00000031807",2269.24759336785,1.19585743838792,0.278758214271061,4.28994511072983,1.78717283345959e-05,0.00320535986118173,"Pgls"
"ENSMUSG00000025860",1455.54172586672,-0.864590858077181,0.201886165671423,-4.28256614415242,1.8475018668777e-05,0.00327363975375546,"Xiap"
"ENSMUSG00000027248",17412.8364604052,-0.688656712162907,0.160956687492585,-4.27852189859854,1.88138483179547e-05,0.00329399127633524,"Pdia3"
"ENSMUSG00000060657",912.401954510791,-0.897436402269365,0.210753411094403,-4.25822954707658,2.06052309196727e-05,0.00350833854506473,"Marf1"
"ENSMUSG00000067851",3157.79710248269,-0.703861904862971,0.165354568558858,-4.25668253981402,2.07482641807751e-05,0.00350833854506473,"Arfgef1"
"ENSMUSG00000073702",10253.143715525,1.23853943070475,0.290967586930272,4.25662337091022,2.07537535473333e-05,0.00350833854506473,"Rpl31"
"ENSMUSG00000032328",2185.18368344304,-0.71560094472243,0.168312647070685,-4.2516171967868,2.12232399513533e-05,0.00354693397686991,"Tmem30a"
"ENSMUSG00000092149",14.6155853128219,7.7618230056722,1.82701218357596,4.248369592413,2.15331934820313e-05,0.00355829973640713,NA
"ENSMUSG00000035248",1172.25530854424,-0.90035182605604,0.212331527056654,-4.24031154740299,2.23209765623363e-05,0.00364749558113645,"Tut7"
"ENSMUSG00000005610",12411.6014448609,-0.61677567936274,0.145878443887035,-4.22801109559652,2.35766167941969e-05,0.00381034399112367,"Eif4g2"
"ENSMUSG00000042831",595.063824083618,1.17426883335111,0.278059438432783,4.22308568257781,2.40980153759382e-05,0.00381085496918197,"Alkbh6"
"ENSMUSG00000058773",9.9061018941658,7.60003604424904,1.79932327513711,4.22383023065709,2.4018500574263e-05,0.00381085496918197,"H1f5"
"ENSMUSG00000067344",37.676826460019,3.96468410412589,0.939656871878906,4.21928921372994,2.45073729152858e-05,0.00383436099430966,NA
"ENSMUSG00000092260",47.7675197594009,2.26624682812458,0.538383744667212,4.20935225212901,2.5610384852547e-05,0.00396475715817272,"Zfp963"
"ENSMUSG00000024991",5037.1786599073,-0.706787318037852,0.16828524050775,-4.19993646445366,2.66989889912675e-05,0.00396802357426003,"Eif3a"
"ENSMUSG00000033964",421.751643460841,-1.01810381357546,0.242101365398937,-4.20527910653383,2.60760159630302e-05,0.00396802357426003,"Zbtb41"
"ENSMUSG00000040938",111.222838049903,1.58447400478294,0.377270345409208,4.19983713022644,2.67107046883622e-05,0.00396802357426003,"Slc16a11"
"ENSMUSG00000084174",4024.83144719495,-3.14643149932534,0.748648704035586,-4.20281432715308,2.63616814013807e-05,0.00396802357426003,"Sycn"
"ENSMUSG00000002768",1102.33750113404,0.926048492823729,0.221436529729293,4.18200417950835,2.88950656848798e-05,0.00420752208938146,"Mea1"
"ENSMUSG00000058587",1838.14908945842,-0.677845709222107,0.162013277970741,-4.18388984972282,2.86563001379975e-05,0.00420752208938146,"Tmod3"
"ENSMUSG00000000253",413.328321839369,1.32502398927791,0.318935002006087,4.15452672470431,3.25961520044054e-05,0.00465081892714813,"Gmpr"
"ENSMUSG00000026878",2877.90132993135,-0.589681865571114,0.142006901867931,-4.15248736374468,3.28880919578028e-05,0.00465081892714813,"Rab14"
"ENSMUSG00000060032",4059.21545257536,1.12163752008561,0.269996822416406,4.15426192814875,3.26339187768586e-05,0.00465081892714813,"H2aj"
"ENSMUSG00000047036",498.372434468663,-1.52173095107735,0.366815355634832,-4.14849304343803,3.34671014988816e-05,0.00468762534994335,"Zfp445"
"ENSMUSG00000066861",1172.45392389002,0.86971885810191,0.209872555398577,4.14403329892369,3.41250159844788e-05,0.00473468500078991,"Oas1g"
"ENSMUSG00000073405",98.1390356254534,2.38923861431429,0.577413630106007,4.13782856818889,3.506081678308e-05,0.00481906011615661,"H2-T-ps"
"ENSMUSG00000041679",64.645678160767,2.40844150025452,0.582924090022279,4.13165546162704,3.60159981194332e-05,0.00490451189206022,"Fbxl9"
"ENSMUSG00000030865",916.176319798514,-1.07591333768782,0.261450671677246,-4.11516761760707,3.86898155465327e-05,0.00522028547929226,"Chp2"
"ENSMUSG00000078185",53.9752929508344,-2.91198503696051,0.709857101952175,-4.1022130073113,4.0921727652654e-05,0.00547123498715984,"Chml"
"ENSMUSG00000027765",512.044552759278,-0.860706183051507,0.209965211249045,-4.09927996133894,4.14437474297216e-05,0.00549110985089113,"P2ry1"
"ENSMUSG00000028273",1068.30726812625,-0.896548170710601,0.218867074812094,-4.09631357973931,4.1978122890746e-05,0.00551225226209108,"Pdlim5"
"ENSMUSG00000061808",318.319218092727,2.3088392027145,0.563974632990018,4.09387065952551,4.24231020843555e-05,0.00551802173814642,"Ttr"
"ENSMUSG00000063457",16527.2797305775,1.36845711454658,0.334425035560808,4.09196970631031,4.27724538076217e-05,0.00551802173814642,"Rps15"
"ENSMUSG00000037129",206.085597339426,1.65694541736456,0.405404768714284,4.08713844836965,4.36726521317461e-05,0.00553701461122061,"Tmprss13"
"ENSMUSG00000060376",857.749516980429,1.37398585734913,0.336161431161284,4.08727988991073,4.36460441552858e-05,0.00553701461122061,"Bckdha"
"ENSMUSG00000024077",878.53890896548,-0.833036858831375,0.204306313515851,-4.07739166008076,4.55437395520445e-05,0.00572488698796512,"Strn"
"ENSMUSG00000027510",308.05217151485,1.15223247820796,0.283048696775994,4.07079238071829,4.68534941514112e-05,0.00579054065953618,"Rbm38"
"ENSMUSG00000037805",15063.6170485621,1.07576923159431,0.26422386728566,4.07143095226618,4.67252131968756e-05,0.00579054065953618,"Rpl10a"
"ENSMUSG00000027994",109.143863904708,1.96248594439456,0.482508198386733,4.06725927343024,4.75693074962408e-05,0.00581889767326232,"Mcub"
"ENSMUSG00000038569",39.1944398066396,3.1558578317454,0.776201871108096,4.0657694205763,4.78742516124798e-05,0.00581889767326232,"Rad9b"
"ENSMUSG00000022629",901.300996593801,-0.791517513852053,0.19504102598457,-4.05821036808262,4.9450213373506e-05,0.00589052860534692,"Kif21a"
"ENSMUSG00000034793",1234.34204233215,0.934603768067281,0.230278815313886,4.0585746751969,4.93731455148886e-05,0.00589052860534692,"G6pc3"
"ENSMUSG00000079017",88.6325819623382,3.06976704049328,0.756622601865372,4.057197119046,4.9665162647924e-05,0.00589052860534692,"Ifi27l2a"
"ENSMUSG00000037400",3200.55437710263,-0.689174830127509,0.170015600896412,-4.05359759042003,5.04359454244526e-05,0.00593409159485939,"Atp11b"
"ENSMUSG00000020163",3439.23724083093,1.16975345243944,0.288712812641336,4.05161600463019,5.08650961630541e-05,0.0059370870576987,"Uqcr11"
"ENSMUSG00000023908",460.016332095975,0.998194276364695,0.246815741872354,4.04428935039699,5.24820707473996e-05,0.0060775890904095,"Pkmyt1"
"ENSMUSG00000022570",2825.94315621023,0.760977387064722,0.188353243904501,4.04016077074071,5.34145732343465e-05,0.00613725100435573,"Gfus"
"ENSMUSG00000074129",27288.530509935,0.994343165920248,0.247028479873457,4.02521671359356,5.69228690676707e-05,0.00648964833626537,"Rpl13a"
"ENSMUSG00000009614",38.7828344949787,4.16593774902642,1.03634989623046,4.01981778951229,5.82431697936539e-05,0.00649604075547778,"Sardh"
"ENSMUSG00000026393",690.647500584224,-0.807153350946891,0.200830647169094,-4.0190745900813,5.8427173308652e-05,0.00649604075547778,"Nek7"
"ENSMUSG00000026966",824.011782975874,1.05824898282384,0.263390608097566,4.01779315696722,5.87457279172193e-05,0.00649604075547778,"Ssna1"
"ENSMUSG00000072769",31.6515326750841,3.66717102972846,0.911621731639559,4.02268934850096,5.75373645304154e-05,0.00649604075547778,NA
"ENSMUSG00000002881",1452.1595204756,-0.775597158697168,0.193160380789695,-4.0153014584373,5.93698597402596e-05,0.00651606363582088,"Nab1"
"ENSMUSG00000059534",5670.13039032952,1.1637819488898,0.289996229198679,4.01309338437114,5.99281910208236e-05,0.00652862152106113,"Uqcr10"
"ENSMUSG00000026860",1607.58020924462,0.827301983768273,0.206583383621967,4.00468793406045,6.20994050592378e-05,0.00666639379712562,"Sh3glb2"
"ENSMUSG00000066232",1403.28675808821,-0.871813128306103,0.21760926510865,-4.00632357207226,6.16711514080927e-05,0.00666639379712562,"Ipo7"
"ENSMUSG00000006019",414.302248706549,0.962798862345357,0.240600694577584,4.0016462298071,6.29033008301516e-05,0.00670375974861622,"Dhx34"
"ENSMUSG00000022656",1579.00890456003,-0.664850977611756,0.166326623031794,-3.99726132529407,6.40795474406531e-05,0.00674238623221461,"Nectin3"
"ENSMUSG00000038274",13388.7894055336,1.0102962704557,0.252771187956162,3.99688065172567,6.41826390501153e-05,0.00674238623221461,"Fau"
"ENSMUSG00000017688",736.628052016122,-0.770163424581673,0.192900596328753,-3.99254040287731,6.53691906119553e-05,0.00677322525149043,"Hnf4g"
"ENSMUSG00000032601",2593.37984118475,-0.776623131073249,0.194523504397551,-3.99243851522463,6.53972928341362e-05,0.00677322525149043,"Prkar2a"
"ENSMUSG00000066735",549.662984735821,-0.7887445309083,0.197642022470541,-3.99077342484624,6.58581744556232e-05,0.00677325994208987,"Vkorc1l1"
"ENSMUSG00000062619",459.571312358923,1.19489026455803,0.299613470035368,3.98810595670809,6.66029172109624e-05,0.00680228544042794,"2310039H08Rik"
"ENSMUSG00000019471",3078.99066484261,0.517055894656392,0.129754238359374,3.98488636050815,6.7512427011826e-05,0.00684762251077879,"Cdc37"
"ENSMUSG00000000303",20707.6000597414,-0.836623643223947,0.210622557510637,-3.97214644581313,7.12279066351707e-05,0.0070788899996828,"Cdh1"
"ENSMUSG00000040339",1038.05695786634,-0.889045944054012,0.223800510801773,-3.97249291732612,7.11243516452051e-05,0.0070788899996828,"Eeig2"
"ENSMUSG00000059890",1425.62841568778,-0.602980440341726,0.151803270003468,-3.97211759883665,7.12365349801492e-05,0.0070788899996828,"Ube4a"
"ENSMUSG00000074240",19.8210347088077,4.34919342153764,1.09611630160787,3.9678211291611,7.25327397459472e-05,0.00715932217076272,"Cib3"
"ENSMUSG00000020133",922.171365184834,1.03868111988499,0.262124645923115,3.96254658247456,7.4154532583342e-05,0.00727060473802141,"2310011J03Rik"
"ENSMUSG00000025931",428.415413232168,-0.955654677721926,0.241325984083315,-3.96001566657653,7.4944846559755e-05,0.00727080335324691,"Paqr8"
"ENSMUSG00000074732",94.6584295713971,-1.52711194074131,0.385694938617929,-3.95937770460109,7.51453124154165e-05,0.00727080335324691,NA
"ENSMUSG00000028414",338.540133932271,-1.15248897506657,0.291422870365229,-3.95469639572968,7.66319009887061e-05,0.00731834654442143,"Fktn"
"ENSMUSG00000052911",315.440616994914,1.16910027757728,0.295586773394624,3.95518467944594,7.64755531333961e-05,0.00731834654442143,"Lamb2"
